,Unnamed: 0,smiles,name,inspiration_1,inspiration_2,REJECT,ORDER,SOLVENT,TRIM,CLASH,ACTION,BB1_name,BB2_name,BB1_smiles,BB2_smiles,reaction_type,NOTES,syndirella_name,fragmenstein_data
44,44,C[C@@H](NC(=O)/C(C#N)=C\C1CC1)C(=O)Nc1cc(C(F)(F)F)[nH]n1,BBS_AMU_033A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-182213,EN300-12177685,N#CC(=CC1CC1)C(=O)O,CC(N)C(=O)Nc1cc(C(F)(F)F)[nH]n1,Amidation,,steph-fragnetv2-Z2957505129-1-of-1-step-02162,"[{'Energy': {'bound': {'total_score': 441.1268781454742, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 476.0714999395938, 'unit': 'kcal/mol'}, 'apo': {'total_score': 441.8631021350614, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 34.208397804532396, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -0.7362239895866196, 'unit': 'kcal/mol'}}, 'mRMSD': 1.0282417681708789, 'RMSDs': [1.033612768333549, 1.140134912803792]}, {'Energy': {'bound': {'total_score': 377.5831166217189, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 403.0064851879811, 'unit': 'kcal/mol'}, 'apo': {'total_score': 408.3955037787768, 'unit': 'kcal/mol'}, 'ideal': {'total_score': -5.389018590795651, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -30.81238715705767, 'unit': 'kcal/mol'}}, 'mRMSD': 2.3280715835460435, 'RMSDs': [2.4009691210933832, 2.207628855406101]}]"
45,45,C[C@H](NC(=O)/C(C#N)=C/C1CC1)C(=O)Nc1cc(C(F)(F)F)[nH]n1,BBS_AMU_033B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-182213,EN300-12177685,N#CC(=CC1CC1)C(=O)O,CC(N)C(=O)Nc1cc(C(F)(F)F)[nH]n1,Amidation,,steph-fragnetv2-Z2957505129-1-of-1-step-02162,"[{'Energy': {'bound': {'total_score': 441.1268781454742, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 476.0714999395938, 'unit': 'kcal/mol'}, 'apo': {'total_score': 441.8631021350614, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 34.208397804532396, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -0.7362239895866196, 'unit': 'kcal/mol'}}, 'mRMSD': 1.0282417681708789, 'RMSDs': [1.033612768333549, 1.140134912803792]}, {'Energy': {'bound': {'total_score': 377.5831166217189, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 403.0064851879811, 'unit': 'kcal/mol'}, 'apo': {'total_score': 408.3955037787768, 'unit': 'kcal/mol'}, 'ideal': {'total_score': -5.389018590795651, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -30.81238715705767, 'unit': 'kcal/mol'}}, 'mRMSD': 2.3280715835460435, 'RMSDs': [2.4009691210933832, 2.207628855406101]}]"
46,46,Cc1nn(C)c(N(C[C@H](O)CO)C(=O)[C@@H](F)C(F)(F)F)c1[N+](=O)[O-],BBS_AMU_034A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-180188,Z1270415785,O=C(O)C(F)C(F)(F)F,Cc1nn(C)c(NCC(O)CO)c1[N+](=O)[O-],Amidation,,steph-fragnetv2-Z393051624-1-of-1-step-04598,"[{'Energy': {'bound': {'total_score': 487.41943123442564, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 529.6016155814876, 'unit': 'kcal/mol'}, 'apo': {'total_score': 395.2702813315664, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 134.3313342499212, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 92.1491499028589, 'unit': 'kcal/mol'}}, 'mRMSD': 0.43936576569875524, 'RMSDs': [0.24702873568278402, 0.43936576569875524]}, {'Energy': {'bound': {'total_score': 504.5989457469739, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 545.019056302265, 'unit': 'kcal/mol'}, 'apo': {'total_score': 405.0411350020252, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 139.9779213002397, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 99.5578107449472, 'unit': 'kcal/mol'}}, 'mRMSD': 0.504420999895085, 'RMSDs': [0.3834882527730721, 0.504420999895085]}]"
47,47,Cc1nn(C)c(N(C[C@@H](O)CO)C(=O)[C@H](F)C(F)(F)F)c1[N+](=O)[O-],BBS_AMU_034B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,TRUE,TRUE,FALSE,FALSE,ORDER,EN300-180188,Z1270415785,O=C(O)C(F)C(F)(F)F,Cc1nn(C)c(NCC(O)CO)c1[N+](=O)[O-],Amidation,,steph-fragnetv2-Z393051624-1-of-1-step-04598,"[{'Energy': {'bound': {'total_score': 487.41943123442564, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 529.6016155814876, 'unit': 'kcal/mol'}, 'apo': {'total_score': 395.2702813315664, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 134.3313342499212, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 92.1491499028589, 'unit': 'kcal/mol'}}, 'mRMSD': 0.43936576569875524, 'RMSDs': [0.24702873568278402, 0.43936576569875524]}, {'Energy': {'bound': {'total_score': 504.5989457469739, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 545.019056302265, 'unit': 'kcal/mol'}, 'apo': {'total_score': 405.0411350020252, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 139.9779213002397, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 99.5578107449472, 'unit': 'kcal/mol'}}, 'mRMSD': 0.504420999895085, 'RMSDs': [0.3834882527730721, 0.504420999895085]}]"
48,48,Cn1nc2c(c1NC(=O)[C@H](F)C(F)(F)F)CCC2,BBS_AMU_035A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,FALSE,FALSE,TRUE,FALSE,TRIM,EN300-180188,EN300-1265705,O=C(O)C(F)C(F)(F)F,Cn1nc2c(c1N)CCC2,Amidation,,steph-fragnetv2-Z393051624-1-of-1-step-00027,"[{'Energy': {'bound': {'total_score': 487.1369778179507, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 509.6285163157083, 'unit': 'kcal/mol'}, 'apo': {'total_score': 433.213523611041, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 76.41499270466726, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 53.923454206910904, 'unit': 'kcal/mol'}}, 'mRMSD': 0.5373186978997142, 'RMSDs': [0.5964990718899394, 0.3957151131754283]}, {'Energy': {'bound': {'total_score': 476.28344204868364, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 499.22077448191453, 'unit': 'kcal/mol'}, 'apo': {'total_score': 421.834187125689, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 77.38658735622549, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 54.44925492299542, 'unit': 'kcal/mol'}}, 'mRMSD': 0.5635618789561004, 'RMSDs': [0.5598242261076019, 0.448702213772127]}]"
49,49,Cn1nc2c(c1NC(=O)[C@@H](F)C(F)(F)F)CCC2,BBS_AMU_035B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,FALSE,FALSE,TRUE,FALSE,TRIM,EN300-180188,EN300-1265705,O=C(O)C(F)C(F)(F)F,Cn1nc2c(c1N)CCC2,Amidation,,steph-fragnetv2-Z393051624-1-of-1-step-00027,"[{'Energy': {'bound': {'total_score': 487.1369778179507, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 509.6285163157083, 'unit': 'kcal/mol'}, 'apo': {'total_score': 433.213523611041, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 76.41499270466726, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 53.923454206910904, 'unit': 'kcal/mol'}}, 'mRMSD': 0.5373186978997142, 'RMSDs': [0.5964990718899394, 0.3957151131754283]}, {'Energy': {'bound': {'total_score': 476.28344204868364, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 499.22077448191453, 'unit': 'kcal/mol'}, 'apo': {'total_score': 421.834187125689, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 77.38658735622549, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 54.44925492299542, 'unit': 'kcal/mol'}}, 'mRMSD': 0.5635618789561004, 'RMSDs': [0.5598242261076019, 0.448702213772127]}]"
50,50,N#C/C(=C/c1ccco1)C(=O)Nc1cnn([C@H]2CCS(=O)(=O)C2)c1,BBS_AMU_035B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-06615,EN300-6733004,N#CC(=Cc1ccco1)C(=O)O,Nc1cnn(C2CCS(=O)(=O)C2)c1,Amidation,,steph-fragnetv2-Z1726332759-1-of-1-step-00203,"[{'Energy': {'bound': {'total_score': 428.9395034767716, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 457.6867319600249, 'unit': 'kcal/mol'}, 'apo': {'total_score': 386.78239418665254, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 70.9043377733723, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 42.15710929012081, 'unit': 'kcal/mol'}}, 'mRMSD': 2.4642901833487247, 'RMSDs': [1.6752385823012037, 3.1144135037142777]}]"
51,51,CC(C)n1nc2c(c1NC(=O)[C@H](CO)C(F)(F)F)CCC2,BBS_AMU_036A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,FALSE,TRUE,FALSE,TRUE,,EN300-393586,EN300-141087,O=C(O)C(CO)C(F)(F)F,CC(C)n1nc2c(c1N)CCC2,Amidation,,steph-fragnetv2-Z393051624-1-of-1-step-01456,"[{'Energy': {'bound': {'total_score': 423.31581454755315, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 446.2915642129158, 'unit': 'kcal/mol'}, 'apo': {'total_score': 432.0227342546469, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 14.268829958268888, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -8.706919707093158, 'unit': 'kcal/mol'}}, 'mRMSD': 0.5434255328271425, 'RMSDs': [0.605021694510366, 0.379627758018896]}, {'Energy': {'bound': {'total_score': 516.7769718194129, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 536.8019424733548, 'unit': 'kcal/mol'}, 'apo': {'total_score': 522.4271986074476, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 14.37474386590713, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -5.6502267880338675, 'unit': 'kcal/mol'}}, 'mRMSD': 0.6105721412612652, 'RMSDs': [0.4916817996075824, 0.5400818520240718]}]"
52,52,CC(C)n1nc2c(c1NC(=O)[C@@H](CO)C(F)(F)F)CCC2,BBS_AMU_036B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,FALSE,TRUE,FALSE,TRUE,,EN300-393586,EN300-141087,O=C(O)C(CO)C(F)(F)F,CC(C)n1nc2c(c1N)CCC2,Amidation,,steph-fragnetv2-Z393051624-1-of-1-step-01456,"[{'Energy': {'bound': {'total_score': 423.31581454755315, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 446.2915642129158, 'unit': 'kcal/mol'}, 'apo': {'total_score': 432.0227342546469, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 14.268829958268888, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -8.706919707093158, 'unit': 'kcal/mol'}}, 'mRMSD': 0.5434255328271425, 'RMSDs': [0.605021694510366, 0.379627758018896]}, {'Energy': {'bound': {'total_score': 516.7769718194129, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 536.8019424733548, 'unit': 'kcal/mol'}, 'apo': {'total_score': 522.4271986074476, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 14.37474386590713, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -5.6502267880338675, 'unit': 'kcal/mol'}}, 'mRMSD': 0.6105721412612652, 'RMSDs': [0.4916817996075824, 0.5400818520240718]}]"
53,53,CC(=O)N1CCC(C(=O)Nc2cc(Cl)ncc2C(=O)O)CC1,BBS_AMU_037A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0416_0A:Z71580604,FALSE,FALSE,TRUE,FALSE,TRUE,,EN300-201272,EN300-96141,CC(=O)N1CCC(C(=O)Cl)CC1,Nc1cc(Cl)ncc1C(=O)O,Amide_Schotten-Baumann_with_amine,,steph-fragnetv2-113738-B1X-1-of-1-step-05991,"[{'Energy': {'bound': {'total_score': 382.2436304286592, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 386.21699404564424, 'unit': 'kcal/mol'}, 'apo': {'total_score': 372.6144680112255, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 13.602526034418748, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 9.629162417433713, 'unit': 'kcal/mol'}}, 'mRMSD': 0.6587777157918934, 'RMSDs': [0.6550987830993562, 0.4625477895140687]}]"
54,54,N#C/C(=C/c1ccco1)C(=O)Nc1cnn([C@@H]2CCS(=O)(=O)C2)c1,BBS_AMU_037B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-06615,EN300-6733004,N#CC(=Cc1ccco1)C(=O)O,Nc1cnn(C2CCS(=O)(=O)C2)c1,Amidation,,steph-fragnetv2-Z1726332759-1-of-1-step-00203,"[{'Energy': {'bound': {'total_score': 428.9395034767716, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 457.6867319600249, 'unit': 'kcal/mol'}, 'apo': {'total_score': 386.78239418665254, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 70.9043377733723, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 42.15710929012081, 'unit': 'kcal/mol'}}, 'mRMSD': 2.4642901833487247, 'RMSDs': [1.6752385823012037, 3.1144135037142777]}]"
55,55,N#Cc1c(N)cc(NC(=O)C2CCC2)nc1Br,BBS_AMU_038A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0416_0A:Z71580604,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-127402,EN300-193130,O=C([37Cl])C1CCC1,N#Cc1c(N)cc(N)nc1Br,Amide_Schotten-Baumann_with_amine,,steph-fragnetv2-113738-B1X-1-of-1-step-03817,"[{'Energy': {'bound': {'total_score': 224.44254764226804, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 236.39338074341805, 'unit': 'kcal/mol'}, 'apo': {'total_score': 229.19063123346234, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 7.2027495099557, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -4.748083591194922, 'unit': 'kcal/mol'}}, 'mRMSD': 0.8954725295005701, 'RMSDs': [0.880968171936246, 1.1210633485851045]}]"
56,56,N#Cc1cnccc1NC(=O)C1CCC1,BBS_AMU_039A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0416_0A:Z71580604,FALSE,FALSE,FALSE,TRUE,FALSE,TRIM,EN300-127402,EN300-71580,O=C([37Cl])C1CCC1,N#Cc1cnccc1N,Amide_Schotten-Baumann_with_amine,,steph-fragnetv2-113738-B1X-1-of-1-step-00049,"[{'Energy': {'bound': {'total_score': 545.108390658963, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 554.4018897819011, 'unit': 'kcal/mol'}, 'apo': {'total_score': 536.6392372179206, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 17.762652563980517, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 8.4691534410426, 'unit': 'kcal/mol'}}, 'mRMSD': 0.5343139378806593, 'RMSDs': [0.5049246777954345, 0.5343139378806593]}]"
57,57,CC(C)(C)c1cc(NC(=O)[C@@H](N)[C@](C)(O)C(F)(F)F)n(C(C)(C)C)n1,BBS_AMU_040A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,TRUE,TRUE,FALSE,FALSE,ORDER,EN300-317520,EN300-52907,CC(O)(C(N)C(=O)O)C(F)(F)F,CC(C)(C)c1cc(N)n(C(C)(C)C)n1,Amidation,,steph-fragnetv2-Z3608271981-1-of-1-step-00991,"[{'Energy': {'bound': {'total_score': 528.1830783705448, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 580.055195696865, 'unit': 'kcal/mol'}, 'apo': {'total_score': 476.1248619637867, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 103.93033373307826, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 52.058216406759215, 'unit': 'kcal/mol'}}, 'mRMSD': 0.6202962416731629, 'RMSDs': [0.5811829548016595, 0.5007562750994758]}]"
58,58,CC(C)(C)c1cc(NC(=O)[C@@H](CP(C)(C)=O)C(F)(F)F)n(CC(=O)O)n1,BBS_AMU_040B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,TRUE,TRUE,FALSE,TRUE,ORDER,EN300-37468065,EN300-116709,CP(C)(=O)CC(C(=O)O)C(F)(F)F,CC(C)(C)c1cc(N)n(CC(=O)O)n1,Amidation,,steph-fragnetv2-Z3608273487-1-of-1-step-01682,"[{'Energy': {'bound': {'total_score': 442.8524299474854, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 483.0106684329127, 'unit': 'kcal/mol'}, 'apo': {'total_score': 459.8188185898171, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 23.19184984309561, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -16.966388642331236, 'unit': 'kcal/mol'}}, 'mRMSD': 0.6807582526055652, 'RMSDs': [0.5990371130203258, 0.5980747955710525]}]"
59,59,CN(C)C[C@](O)(C(=O)Nc1cc(C2CCC2)nn1C)C(F)(F)F,BBS_AMU_041A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,FALSE,FALSE,TRUE,FALSE,TRIM,EN300-7459545,EN300-109371,CN(C)CC(O)(C(=O)O)C(F)(F)F,Cn1nc(C2CCC2)cc1N,Amidation,,steph-fragnetv2-Z1217419270-1-of-1-step-02679,"[{'Energy': {'bound': {'total_score': 570.8754226193065, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 572.6351391409544, 'unit': 'kcal/mol'}, 'apo': {'total_score': 490.83529484063257, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 81.79984430032185, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 80.04012777867383, 'unit': 'kcal/mol'}}, 'mRMSD': 1.050560114301101, 'RMSDs': [0.7447275276621884, 1.1697979320545813]}, {'Energy': {'bound': {'total_score': 601.6378934704056, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 624.4224043536849, 'unit': 'kcal/mol'}, 'apo': {'total_score': 526.966081837541, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 97.45632251614398, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 74.67181163286544, 'unit': 'kcal/mol'}}, 'mRMSD': 1.092559337298831, 'RMSDs': [0.6758789436700221, 1.2160802819892342]}]"
60,60,CN(C)C[C@@](O)(C(=O)Nc1cc(C2CCC2)nn1C)C(F)(F)F,BBS_AMU_041B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,FALSE,FALSE,TRUE,FALSE,TRIM,EN300-7459545,EN300-109371,CN(C)CC(O)(C(=O)O)C(F)(F)F,Cn1nc(C2CCC2)cc1N,Amidation,,steph-fragnetv2-Z1217419270-1-of-1-step-02679,"[{'Energy': {'bound': {'total_score': 570.8754226193065, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 572.6351391409544, 'unit': 'kcal/mol'}, 'apo': {'total_score': 490.83529484063257, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 81.79984430032185, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 80.04012777867383, 'unit': 'kcal/mol'}}, 'mRMSD': 1.050560114301101, 'RMSDs': [0.7447275276621884, 1.1697979320545813]}, {'Energy': {'bound': {'total_score': 601.6378934704056, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 624.4224043536849, 'unit': 'kcal/mol'}, 'apo': {'total_score': 526.966081837541, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 97.45632251614398, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 74.67181163286544, 'unit': 'kcal/mol'}}, 'mRMSD': 1.092559337298831, 'RMSDs': [0.6758789436700221, 1.2160802819892342]}]"
61,61,CCCc1cc(NC(=O)[C@@H](CP(C)(C)=O)C(F)(F)F)n(C)n1,BBS_AMU_041B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,TRUE,TRUE,FALSE,FALSE,ORDER,EN300-37468065,EN300-125298,CP(C)(=O)CC(C(=O)O)C(F)(F)F,CCCc1cc(N)n(C)n1,Amidation,,steph-fragnetv2-Z393051624-1-of-1-step-02741,"[{'Energy': {'bound': {'total_score': 486.9263253617337, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 502.4935609366208, 'unit': 'kcal/mol'}, 'apo': {'total_score': 508.4547073989583, 'unit': 'kcal/mol'}, 'ideal': {'total_score': -5.9611464623375365, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -21.52838203722424, 'unit': 'kcal/mol'}}, 'mRMSD': 0.45503875525013554, 'RMSDs': [0.31884799345552095, 0.444068550146096]}]"
62,62,C[C@@H](C#N)C(=O)N[C@@H](C)C(=O)Nc1cc(C(F)(F)F)n[nH]1,BBS_AMU_042A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-72730,EN300-12177685,CC(C#N)C(=O)O,CC(N)C(=O)Nc1cc(C(F)(F)F)n[nH]1,Amidation,,steph-fragnetv2-Z2957505129-1-of-1-step-00684,"[{'Energy': {'bound': {'total_score': 345.29916417068046, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 450.4175122343461, 'unit': 'kcal/mol'}, 'apo': {'total_score': 257.0168661667931, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 193.40064606755297, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 88.28229800388795, 'unit': 'kcal/mol'}}, 'mRMSD': 0.9298266680963082, 'RMSDs': [0.9379439162176217, 1.0924782762131744]}, {'Energy': {'bound': {'total_score': 524.6726595192017, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 740.4154349822672, 'unit': 'kcal/mol'}, 'apo': {'total_score': 435.21437182385057, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 305.2010631584166, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 89.45828769535076, 'unit': 'kcal/mol'}}, 'mRMSD': 1.0531655236390836, 'RMSDs': [1.0759433597186743, 1.1750903687532175]}]"
63,63,C[C@H](C#N)C(=O)N[C@H](C)C(=O)Nc1cc(C(F)(F)F)n[nH]1,BBS_AMU_042B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-72730,EN300-12177685,CC(C#N)C(=O)O,CC(N)C(=O)Nc1cc(C(F)(F)F)n[nH]1,Amidation,,steph-fragnetv2-Z2957505129-1-of-1-step-00684,"[{'Energy': {'bound': {'total_score': 345.29916417068046, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 450.4175122343461, 'unit': 'kcal/mol'}, 'apo': {'total_score': 257.0168661667931, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 193.40064606755297, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 88.28229800388795, 'unit': 'kcal/mol'}}, 'mRMSD': 0.9298266680963082, 'RMSDs': [0.9379439162176217, 1.0924782762131744]}, {'Energy': {'bound': {'total_score': 524.6726595192017, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 740.4154349822672, 'unit': 'kcal/mol'}, 'apo': {'total_score': 435.21437182385057, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 305.2010631584166, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 89.45828769535076, 'unit': 'kcal/mol'}}, 'mRMSD': 1.0531655236390836, 'RMSDs': [1.0759433597186743, 1.1750903687532175]}]"
64,64,Cc1cc(NC(=O)[C@@H](CO)C(F)(F)F)n(Cc2ccccn2)n1,BBS_AMU_043A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,TRUE,TRUE,FALSE,FALSE,ORDER,EN300-393586,EN300-101530,O=C(O)C(CO)C(F)(F)F,Cc1cc(N)n(Cc2ccccn2)n1,Amidation,,steph-fragnetv2-Z393051624-1-of-1-step-03714,"[{'Energy': {'bound': {'total_score': 372.2555571374075, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 384.0770181961756, 'unit': 'kcal/mol'}, 'apo': {'total_score': 366.73796385850704, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 17.33905433766855, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 5.517593278900058, 'unit': 'kcal/mol'}}, 'mRMSD': 1.2742511166565171, 'RMSDs': [1.2742511166565171, 0.4864883041584302]}]"
