1_r1_smiles,1_r2_smiles,1_reaction,2_r1_smiles,2_r2_smiles,2_reaction,3_r1_smiles,3_reaction,4_r1_smiles,4_r2_smiles,4_reaction,compound_set,date,error_message,error_type,hit1,hit2,inchi_key,input_num,num_placed,num_successful,route_uuid,smiles,template,time,to_hippo,total_num_products_enumstereo,total_num_unique_products,hit1_short,hit2_short,placed,datetime,num_steps
,,,,,,,,,,,cx1091a-cx0300a,2024-09-04,Scaffold could not be successfully placed.,ScaffoldPlacementError,CHIKV_MacB-x0300_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1091_C_308_CHIKV_MacB-x0300+A+401+1,MFKGJNVVGNXAPC-UHFFFAOYSA-N,221.0,,,,O=C(Nc1cn(CCO)c(=O)cc1Br)c1cscn1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,936.0,,,,cx0300a,cx1091a,False,2024-09-04 09:36:00,0.0
,,,,,,,,,,,cx0312a-cx0399d,2024-09-04,No routes found for C[C@@H](C1=NC=c2ccc3c(c21)N=CC=3)C(O)(O)N(C)C.,NoSynthesisRoute,CHIKV_MacB-x0399_B_402_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0312_A_304_CHIKV_MacB-x0300+A+401+1,JKHGQSZLADQCPM-VIFPVBQESA-N,263.0,,,,C[C@@H](C1=NC=c2ccc3c(c21)N=CC=3)C(O)(O)N(C)C,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,957.0,,,,cx0399d,cx0312a,False,2024-09-04 09:57:00,0.0
,,,,,,,,,,,cx0544a-cx0399a,2024-09-03,No routes found for CC(=O)NC1=CC=C2C=C(C(N)=O)N=C21.,NoSynthesisRoute,CHIKV_MacB-x0544_D_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0399_A_401_CHIKV_MacB-x0300+A+401+1,SFZFZUPXUOKJBE-UHFFFAOYSA-N,36.0,,,,CC(=O)NC1=CC=C2C=C(C(N)=O)N=C21,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1743.0,,,,cx0544a,cx0399a,False,2024-09-03 17:43:00,0.0
,,,,,,,,,,,cx0543a-cx0540a,2024-09-04,No routes found for NC(=O)N1CCN([C@]2(O)[C@H](O)[C@]23CC[C@]2(CCC[C@@H](F)C2)O3)CC1.,NoSynthesisRoute,CHIKV_MacB-x0540_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0543_A_304_CHIKV_MacB-x0300+A+401+1,WQOLPHFFZSYUNT-DEDQRHPVSA-N,144.0,,,,NC(=O)N1CCN([C@]2(O)[C@H](O)[C@]23CC[C@]2(CCC[C@@H](F)C2)O3)CC1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,857.0,,,,cx0540a,cx0543a,False,2024-09-04 08:57:00,0.0
Nc1cc(O)ccc1Br,COCC(N)=O,Buchwald-Hartwig_amidation_with_amide-like_nucleophile,,,,,,,,,cx0935a-cx1116a,2024-09-04,,,CHIKV_MacB-x0935_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1116_A_304_CHIKV_MacB-x0300+A+401+1,XMHJIXAUMMKGLT-UHFFFAOYSA-N,325.0,9884.0,1456.0,zVbKYg,COCC(=O)Nc1ccc(O)cc1N,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1537.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/XMHJIXAUMMKGLT-UHFFFAOYSA-N/XMHJIXAUMMKGLT-UHFFFAOYSA-N_zVbKYg_to_hippo.pkl.gz,20327.0,7864.0,cx0935a,cx1116a,True,2024-09-04 15:37:00,1.0
,,,,,,,,,,,cx0892a-cx0270a,2024-09-04,The reactants do not match the reaction SMARTS in reaction Nucleophilic_substitution_with_amine in mol O=C(NCc1cccs1)c1ccn[nH]1 and Cn1cc(C(=O)NCI)c2ccccc21.,SMARTSError,CHIKV_MacB-x0892_A_304_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0270_A_304_CHIKV_MacB-x0300+A+401+1,NHWBBILHZVHSMM-UHFFFAOYSA-N,305.0,,,,Cn1cc(C(=O)NCn2nccc2C(=O)NCc2cccs2)c2ccccc21,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1018.0,,,,cx0892a,cx0270a,False,2024-09-04 10:18:00,0.0
O=C(O)c1cc(Cl)c2nc[nH]c2c1,Nc1ccccc1,Amidation,,,,,,,,,cx0894e-cx0692a,2024-09-04,,,CHIKV_MacB-x0692_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0894_C_308_CHIKV_MacB-x0300+A+401+1,IMOYJNKITCRRFB-UHFFFAOYSA-N,312.0,6280.0,5173.0,ekxtxc,O=C(Nc1ccccc1)c1cc(Cl)c2nc[nH]c2c1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1245.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/IMOYJNKITCRRFB-UHFFFAOYSA-N/IMOYJNKITCRRFB-UHFFFAOYSA-N_ekxtxc_to_hippo.pkl.gz,6280.0,6232.0,cx0692a,cx0894e,True,2024-09-04 12:45:00,1.0
,,,,,,,,,,,cx0316a-cx0300a,2024-09-04,Scaffold could not be successfully placed.,ScaffoldPlacementError,CHIKV_MacB-x0300_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0316_C_304_CHIKV_MacB-x0300+A+401+1,NKYLISFCLISZIT-UHFFFAOYSA-N,232.0,,,,CCc1nc(Cn2c(NC(=O)c3cscn3)cccc2=O)no1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,941.0,,,,cx0300a,cx0316a,False,2024-09-04 09:41:00,0.0
,,,,,,,,,,,cx0404a-cx1406a,2024-09-04,No routes found for COCc1onc2c(N)ncc(C)c12.,NoSynthesisRoute,CHIKV_MacB-x0404_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1406_A_304_CHIKV_MacB-x0300+A+401+1,FJKXTLNFCGXMOJ-UHFFFAOYSA-N,102.0,,,,COCc1onc2c(N)ncc(C)c12,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,836.0,,,,cx0404a,cx1406a,False,2024-09-04 08:36:00,0.0
,,,,,,,,,,,cx0864a-cx1371a,2024-09-03,No routes found for Nc1cc(-c2cc[nH]n2)c(Cl)c2c1OCO2.,NoSynthesisRoute,CHIKV_MacB-x1371_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0864_A_401_CHIKV_MacB-x0300+A+401+1,QVQJCSWRXFIMAQ-UHFFFAOYSA-N,71.0,,,,Nc1cc(-c2cc[nH]n2)c(Cl)c2c1OCO2,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1801.0,,,,cx1371a,cx0864a,False,2024-09-03 18:01:00,0.0
,,,,,,,,,,,cx0692a-cx0969f,2024-09-04,No routes found for O=C(Nc1ccccc1)c1c(CO)cc2c(c1O)OCC2.,NoSynthesisRoute,CHIKV_MacB-x0692_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0969_D_501_CHIKV_MacB-x0300+A+401+1,HZMWNEMTDOMFDH-UHFFFAOYSA-N,282.0,,,,O=C(Nc1ccccc1)c1c(CO)cc2c(c1O)OCC2,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1007.0,,,,cx0692a,cx0969f,False,2024-09-04 10:07:00,0.0
,,,,,,,,,,,cx0300a-cx0969a,2024-09-04,No routes found for O=C1CC[C@@H](NC(=O)[C@@H]2CS[C@@]3(N2)C2=C(CC[C@H]3CO)OCC2)CN1.,NoSynthesisRoute,CHIKV_MacB-x0969_A_304_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0300_A_401_CHIKV_MacB-x0300+A+401+1,GYEAQTBJGVOZJU-IANATYFASA-N,191.0,,,,O=C1CC[C@@H](NC(=O)[C@@H]2CS[C@@]3(N2)C2=C(CC[C@H]3CO)OCC2)CN1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,921.0,,,,cx0969a,cx0300a,False,2024-09-04 09:21:00,0.0
,,,,,,,,,,,cx0289a-cx1431d,2024-09-04,No routes found for Nc1ccc(S(=O)(=O)N[C@H]2CC3=C(CN2)NC[C@H]3N)cc1.,NoSynthesisRoute,CHIKV_MacB-x0289_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1431_D_402_CHIKV_MacB-x0300+A+401+1,QBZHSVOZXRMXDY-YPMHNXCESA-N,258.0,,,,Nc1ccc(S(=O)(=O)N[C@H]2CC3=C(CN2)NC[C@H]3N)cc1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,954.0,,,,cx0289a,cx1431d,False,2024-09-04 09:54:00,0.0
,,,,,,,,,,,cx1131a-cx0540a,2024-09-04,The reactants do not match the reaction SMARTS in reaction Nucleophilic_substitution_with_amine in mol NC1CNC(=O)CN1 and CI.,SMARTSError,CHIKV_MacB-x0540_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1131_A_401_CHIKV_MacB-x0300+A+401+1,HJVXEPFWHPZXEY-NSHDSACASA-N,200.0,,,,CN(C(=O)COc1cccc(F)c1)[C@H]1CNC(=O)CN1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,926.0,,,,cx0540a,cx1131a,False,2024-09-04 09:26:00,0.0
,,,,,,,,,,,cx0732a-cx0316a,2024-09-03,Scaffold could not be successfully placed.,ScaffoldPlacementError,CHIKV_MacB-x0732_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0316_C_304_CHIKV_MacB-x0300+A+401+1,LWEAUJBENHSDRR-UHFFFAOYSA-N,32.0,,,,CCc1nc(Cn2cc(N(C)C(=O)c3cn[nH]c3)ccc2=O)no1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1741.0,,,,cx0732a,cx0316a,False,2024-09-03 17:41:00,0.0
,,,,,,,,,,,cx1444a-cx1406a,2024-09-03,The reactants do not match the reaction SMARTS in reaction Nucleophilic_substitution_with_amine in mol Cc1[nH]c2ccccc2c1N and COS(=O)(=O)c1ccc(C)cc1.,SMARTSError,CHIKV_MacB-x1444_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1406_A_304_CHIKV_MacB-x0300+A+401+1,SRXBNHHGSYONRB-UHFFFAOYSA-N,81.0,,,,Cc1c(N)c2ccccc2n1C,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1806.0,,,,cx1444a,cx1406a,False,2024-09-03 18:06:00,0.0
,,,,,,,,,,,cx0316a-cx0394a,2024-09-03,No routes found for Cn1cc(C(N)=O)c([C@@](C)(F)c2nc(Cn3ccccc3=O)no2)n1.,NoSynthesisRoute,CHIKV_MacB-x0394_D_304_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0316_C_304_CHIKV_MacB-x0300+A+401+1,MDQYSLGJFFKBIH-OAHLLOKOSA-N,21.0,,,,Cn1cc(C(N)=O)c([C@@](C)(F)c2nc(Cn3ccccc3=O)no2)n1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1736.0,,,,cx0394a,cx0316a,False,2024-09-03 17:36:00,0.0
,,,,,,,,,,,cx0935a-cx1338a,2024-09-04,No attachment points found for reaction N-Bn_deprotection,ReactionError,CHIKV_MacB-x1338_B_304_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0935_C_401_CHIKV_MacB-x0300+A+401+1,GFRGFEKAWRJWKE-UHFFFAOYSA-N,332.0,,,,COCC(=O)Nc1ccc(O)c2ccc(N)nc12,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1032.0,,,,cx1338a,cx0935a,False,2024-09-04 10:32:00,0.0
,,,,,,,,,,,cx0505a-cx1118a,2024-09-04,No routes found for CC(=O)N1c2cccc(F)c2O[C@H](C)[C@H]1c1cccc(O)n1.,NoSynthesisRoute,CHIKV_MacB-x1118_A_304_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0505_A_401_CHIKV_MacB-x0300+A+401+1,KCUYLFKBJCQPIS-PSLIRLAXSA-N,242.0,,,,CC(=O)N1c2cccc(F)c2O[C@H](C)[C@H]1c1cccc(O)n1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,946.0,,,,cx1118a,cx0505a,False,2024-09-04 09:46:00,0.0
,,,,,,,,,,,cx0632a-cx0540a,2024-09-03,No routes found for CNCc1cnn(-c2cc(F)ccc2O)c1O.,NoSynthesisRoute,CHIKV_MacB-x0632_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0540_C_401_CHIKV_MacB-x0300+A+401+1,GONDGHFORCNQDL-UHFFFAOYSA-N,89.0,,,,CNCc1cnn(-c2cc(F)ccc2O)c1O,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1810.0,,,,cx0632a,cx0540a,False,2024-09-03 18:10:00,0.0
,,,,,,,,,,,cx0864a-cx1075a,2024-09-03,No routes found for BrN1COc2ccc(-c3cc[nH]n3)cc21.,NoSynthesisRoute,CHIKV_MacB-x0864_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1075_A_304_CHIKV_MacB-x0300+A+401+1,VLGXEHQBOHMDHJ-UHFFFAOYSA-N,75.0,,,,BrN1COc2ccc(-c3cc[nH]n3)cc21,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1803.0,,,,cx0864a,cx1075a,False,2024-09-03 18:03:00,0.0
,,,,,,,,,,,cx0760a-cx0317a,2024-09-03,No routes found for CC1=NN(c2ccccc2)C(=O)[C@H]1C1=NC(=O)C(CCO)=C1C.,NoSynthesisRoute,CHIKV_MacB-x0317_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0760_A_401_CHIKV_MacB-x0300+A+401+1,NFPYWDQWVOHNLT-CQSZACIVSA-N,97.0,,,,CC1=NN(c2ccccc2)C(=O)[C@H]1C1=NC(=O)C(CCO)=C1C,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1814.0,,,,cx0317a,cx0760a,False,2024-09-03 18:14:00,0.0
Nc1ccc(O)cc1,CCOC(=O)c1ccccc1OC,Ester_amidation,,,,,,,,,cx0935a-cx1118g,2024-09-04,,,CHIKV_MacB-x0935_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1118_D_308_CHIKV_MacB-x0300+A+401+1,LXNXWBLKTWRVII-UHFFFAOYSA-N,327.0,10000.0,2798.0,oYYzfY,COc1ccccc1C(=O)Nc1ccc(O)cc1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1310.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/LXNXWBLKTWRVII-UHFFFAOYSA-N/LXNXWBLKTWRVII-UHFFFAOYSA-N_oYYzfY_to_hippo.pkl.gz,11235.0,10593.0,cx0935a,cx1118g,True,2024-09-04 13:10:00,1.0
,,,,,,,,,,,cx0300a-cx1305a,2024-09-04,Scaffold could not be successfully placed.,ScaffoldPlacementError,CHIKV_MacB-x1305_A_304_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0300_A_401_CHIKV_MacB-x0300+A+401+1,FFFPFWCFZPTWPU-NTDWFJSYSA-N,187.0,,,,O=C1CC[C@@H](NC(=O)[C@@H]2CS[C@@]3(N2)C2=C(CC[C@H]3O)OCO2)CN1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,919.0,,,,cx1305a,cx0300a,False,2024-09-04 09:19:00,0.0
,,,,,,,,,,,cx0894a-cx0300a,2024-09-04,No routes found for O=C1CC[C@@H](NC(=O)c2csc3c(cc(Cl)c4ncnc43)n2)CN1.,NoSynthesisRoute,CHIKV_MacB-x0300_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0894_A_401_CHIKV_MacB-x0300+A+401+1,NMGWUATWTFMOJU-SSDOTTSWSA-N,236.0,,,,O=C1CC[C@@H](NC(=O)c2csc3c(cc(Cl)c4ncnc43)n2)CN1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,943.0,,,,cx0300a,cx0894a,False,2024-09-04 09:43:00,0.0
,,,,,,,,,,,cx0892a-cx1203a_copy,2024-09-04,No routes found for Cc1c(N)nn2cccc(NCc3cccs3)c12.,NoSynthesisRoute,CHIKV_MacB-x0892_A_304_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1203_A_304_CHIKV_MacB-x0300+A+401+1,DIXNXVWQGJPPGN-UHFFFAOYSA-N,130.0,,,,Cc1c(N)nn2cccc(NCc3cccs3)c12,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,850.0,,,,cx0892a,cx1203a,False,2024-09-04 08:50:00,0.0
,,,,,,,,,,,cx0553a-cx0316a,2024-09-04,No routes found for CN(CC(N)=O)c1snc(CCc2nc(Cn3ccccc3=O)no2)c1C#N.,NoSynthesisRoute,CHIKV_MacB-x0553_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0316_C_304_CHIKV_MacB-x0300+A+401+1,GPZJEEYGFUVZKG-UHFFFAOYSA-N,179.0,,,,CN(CC(N)=O)c1snc(CCc2nc(Cn3ccccc3=O)no2)c1C#N,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,915.0,,,,cx0553a,cx0316a,False,2024-09-04 09:15:00,0.0
,,,,,,,,,,,cx0864a-cx1316a,2024-09-03,No routes found for CN1COc2cc(O)c(-c3cc[nH]n3)cc21.,NoSynthesisRoute,CHIKV_MacB-x0864_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1316_A_401_CHIKV_MacB-x0300+A+401+1,NVQMRRWHILUSNV-UHFFFAOYSA-N,79.0,,,,CN1COc2cc(O)c(-c3cc[nH]n3)cc21,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1805.0,,,,cx0864a,cx1316a,False,2024-09-03 18:05:00,0.0
,,,,,,,,,,,CHIKVMac-DLS-JA007,2024-09-03,No routes found for O=C1C=CC2=NC(c3nccs3)=NC2=N1.,NoSynthesisRoute,CHIKV_MacB-x1135_A_305_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0281_C_304_CHIKV_MacB-x0300+A+401+1,XFIKRGMSJGTWNE-UHFFFAOYSA-N,6.0,,,,O=C1C=CC2=NC(c3nccs3)=NC2=N1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0281a_apo-desolv.pdb,1711.0,,,,cx1135b,cx0281a,False,2024-09-03 17:11:00,0.0
NC1CCC(=O)NC1,CCOC(=O)C1CSC2(CCNC(=O)C2)N1,Ester_amidation,,,,,,,,,cx1076a-cx0300a,2024-09-04,,,CHIKV_MacB-x1076_B_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0300_A_401_CHIKV_MacB-x0300+A+401+1,YHGCJJWAPVTIRQ-ZDMBXUJBSA-N,160.0,1676.0,923.0,zbo68M,O=C1CC[C@@H](NC(=O)[C@@H]2CS[C@]3(CCNC(=O)C3)N2)CN1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1052.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/YHGCJJWAPVTIRQ-ZDMBXUJBSA-N/YHGCJJWAPVTIRQ-ZDMBXUJBSA-N_zbo68M_to_hippo.pkl.gz,14420.0,1461.0,cx1076a,cx0300a,True,2024-09-04 10:52:00,1.0
,,,,,,,,,,,cx0394a-cx0935a,2024-09-04,Scaffold could not be successfully placed.,ScaffoldPlacementError,CHIKV_MacB-x0935_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0394_D_304_CHIKV_MacB-x0300+A+401+1,ZFGFROZJWWXVOM-RKDXNWHRSA-N,268.0,,,,COCC(=O)N[C@@H]1CC[C@@H](O)C2=C1CN(C)N2,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1000.0,,,,cx0935a,cx0394a,False,2024-09-04 10:00:00,0.0
,,,,,,,,,,,cx0692a-cx0353a,2024-09-04,No routes found for COCC(=O)N[C@H]1CCCC[C@]12NCCc1ccccc12.,NoSynthesisRoute,CHIKV_MacB-x0692_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0353_A_304_CHIKV_MacB-x0300+A+401+1,YJPQHYJPQLYRNW-DOTOQJQBSA-N,276.0,,,,COCC(=O)N[C@H]1CCCC[C@]12NCCc1ccccc12,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1004.0,,,,cx0692a,cx0353a,False,2024-09-04 10:04:00,0.0
,,,,,,,,,,,cx0839e-cx0289a,2024-09-04,No atoms found involved in reaction Buchwald-Hartwig_amidation_with_amide-like_nucleophile in mol Nc1ccc(S(N)(=O)=O)cc1 and CNc1cnc2ccc(Br)cc2n1,SMARTSError,CHIKV_MacB-x0839_D_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0289_C_401_CHIKV_MacB-x0300+A+401+1,UCXOWRLLLIRRKC-UHFFFAOYSA-N,294.0,,,,CNc1cnc2ccc(NS(=O)(=O)c3ccc(N)cc3)cc2n1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1013.0,,,,cx0839e,cx0289a,False,2024-09-04 10:13:00,0.0
,,,,,,,,,,,cx0969b-cx0289a,2024-09-04,No atoms found involved in reaction Buchwald-Hartwig_amidation_with_amide-like_nucleophile in mol OCc1cc(Br)c2c(c1)CCO2 and Nc1ccc(S(N)(=O)=O)cc1,SMARTSError,CHIKV_MacB-x0289_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0969_A_401_CHIKV_MacB-x0300+A+401+1,NCILFCAMRSYQKX-UHFFFAOYSA-N,344.0,,,,Nc1ccc(S(=O)(=O)Nc2cc(CO)cc3c2OCC3)cc1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1038.0,,,,cx0289a,cx0969b,False,2024-09-04 10:38:00,0.0
Nc1cnc2[nH]ccc2c1,Cc1[nH][nH]c(=O)c1CC(=O)O,Amidation,,,,,,,,,CHIKVMac-DLS-DF002,2024-09-03,,,CHIKV_MacB-x0317_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1402_A_401_CHIKV_MacB-x0300+A+401+1,OHSGHNZPVAYZHL-UHFFFAOYSA-N,10.0,96.0,81.0,Ndgh2a,Cc1[nH][nH]c(=O)c1CC(=O)Nc1cnc2[nH]ccc2c1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx1454a_apo-desolv.pdb,1738.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/OHSGHNZPVAYZHL-UHFFFAOYSA-N/OHSGHNZPVAYZHL-UHFFFAOYSA-N_Ndgh2a_to_hippo.pkl.gz,129.0,126.0,cx0317a,cx1402a,True,2024-09-03 17:38:00,1.0
Nc1cnc2[nH]ccc2c1,Cc1[nH][nH]c(=O)c1CC(=O)O,Amidation,,,,,,,,,CHIKVMac-DLS-DF002,2024-09-03,,,CHIKV_MacB-x0317_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1402_A_401_CHIKV_MacB-x0300+A+401+1,OHSGHNZPVAYZHL-UHFFFAOYSA-N,10.0,96.0,77.0,GDNfCh,Cc1[nH][nH]c(=O)c1CC(=O)Nc1cnc2[nH]ccc2c1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx1454a_apo-desolv.pdb,1738.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/OHSGHNZPVAYZHL-UHFFFAOYSA-N/OHSGHNZPVAYZHL-UHFFFAOYSA-N_GDNfCh_to_hippo.pkl.gz,129.0,126.0,cx0317a,cx1402a,True,2024-09-03 17:38:00,1.0
,,,,,,,,,,,cx0894a-cx0289a,2024-09-04,No routes found for Nc1cc([S@](=O)Nc2ccccn2)c2nc[nH]c2c1Cl.,NoSynthesisRoute,CHIKV_MacB-x0289_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0894_A_401_CHIKV_MacB-x0300+A+401+1,WUFYJWSZDFLHKX-FQEVSTJZSA-N,309.0,,,,Nc1cc([S@](=O)Nc2ccccn2)c2nc[nH]c2c1Cl,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1020.0,,,,cx0289a,cx0894a,False,2024-09-04 10:20:00,0.0
,,,,,,,,,,,cx1445a-cx0300a,2024-09-04,Scaffold could not be successfully placed.,ScaffoldPlacementError,CHIKV_MacB-x0300_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1445_A_305_CHIKV_MacB-x0300+A+401+1,KGXYLASKIYICEW-MRVPVSSYSA-N,199.0,,,,NC(=O)c1ccc(C(=O)N[C@@H]2CCC(=O)NC2)cc1O,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,925.0,,,,cx0300a,cx1445a,False,2024-09-04 09:25:00,0.0
