smiles,submitter_name,ref_pdb,hit_names,ID,ROMol,name
Cc1ccc(Cn2nc(N)sc2=O)cc1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_006911038558,<rdkit.Chem.rdchem.Mol object at 0x1754c37b0>,janke_silvr_PV_006911038558
Cc1cc(-c2ccc(F)cc2)cc2nccnc12,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002901128406,<rdkit.Chem.rdchem.Mol object at 0x1754c3890>,janke_silvr_PV_002901128406
O=C1C(=Cc2ccccc2)C(=O)c2ccccc21,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z44300960,<rdkit.Chem.rdchem.Mol object at 0x1754c3970>,janke_silvr_Z44300960
O=C(c1ccnc2ccccc12)N1CC=CC1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002153321175,<rdkit.Chem.rdchem.Mol object at 0x1754c3ac0>,janke_silvr_PV_002153321175
COc1cccc(-c2nc(C)ns2)c1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z3484501271,<rdkit.Chem.rdchem.Mol object at 0x1754c3c10>,janke_silvr_Z3484501271
c1ccc(-c2nnsc2-c2ccccc2)cc1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z3234806563,<rdkit.Chem.rdchem.Mol object at 0x1754c3d60>,janke_silvr_Z3234806563
Cc1cccc2c1NC(c1ccsc1)NC2=O,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z316058154,<rdkit.Chem.rdchem.Mol object at 0x1754c3e40>,janke_silvr_Z316058154
Cc1cc(O)ccc1-c1ccccc1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z3236294256,<rdkit.Chem.rdchem.Mol object at 0x1754c3f90>,janke_silvr_Z3236294256
NC(=O)c1ccc(N)c(-c2ccccn2)c1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_006660330188,<rdkit.Chem.rdchem.Mol object at 0x1754c7120>,janke_silvr_PV_006660330188
c1ccc2nc(-c3cncnc3)nnc2c1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002847742509,<rdkit.Chem.rdchem.Mol object at 0x1754c7200>,janke_silvr_PV_002847742509
