smiles,submitter_name,ref_pdb,hit_names,ID,ROMol,name
Cc1cc(NCCNC(=O)[C@H](C)N)n(C)n1,Matteo Ferla,x0554_0A,x0310_0A,Z4060550902,<rdkit.Chem.rdchem.Mol object at 0x1754572e0>,matteo_ferla_fragmen_clust_Z4060550902
CC(=O)Nc1cc(C)ccc1Br,Matteo Ferla,x0554_0A,"x0554_0A,x0310_0A",Z56827897,<rdkit.Chem.rdchem.Mol object at 0x175457350>,matteo_ferla_fragmen_clust_Z56827897
CC(=O)Nc1c(C)cccc1Cl,Matteo Ferla,x0554_0A,"x0554_0A,x0310_0A",Z1310947600,<rdkit.Chem.rdchem.Mol object at 0x1754573c0>,matteo_ferla_fragmen_clust_Z1310947600
CC[C@H](C)NCc1cn(C)c2ccccc12,Matteo Ferla,x0554_0A,x0451_0A,Z4231723121,<rdkit.Chem.rdchem.Mol object at 0x175457430>,matteo_ferla_fragmen_clust_Z4231723121
CNC(=O)c1cc(C)c(C(=O)O)s1,Matteo Ferla,x0554_0A,"x0451_0A,x0556_0A",PV_002885158418,<rdkit.Chem.rdchem.Mol object at 0x1754574a0>,matteo_ferla_fragmen_clust_PV_002885158418
CNS(=O)(=O)c1cn(C)c2cc(Br)ccc12,Matteo Ferla,x0554_0A,"x0451_0A,x0566_0A",PV_007056404006,<rdkit.Chem.rdchem.Mol object at 0x175457510>,matteo_ferla_fragmen_clust_PV_007056404006
CNS(=O)(=O)c1cc(C)cnc1N,Matteo Ferla,x0554_0A,"x0416_0A,x0451_0A",Z1556059446,<rdkit.Chem.rdchem.Mol object at 0x1754575f0>,matteo_ferla_fragmen_clust_Z1556059446
N=C(N)NC(=O)c1cccc2cn[nH]c12,Matteo Ferla,x0554_0A,x0566_0A,PV_006066664280,<rdkit.Chem.rdchem.Mol object at 0x175457660>,matteo_ferla_fragmen_clust_PV_006066664280
C[C@H](CN)NS(=O)(=O)c1c[nH]c2ccccc12,Matteo Ferla,x0554_0A,"x0451_0A,x0566_0A",Z3510522343,<rdkit.Chem.rdchem.Mol object at 0x1754576d0>,matteo_ferla_fragmen_clust_Z3510522343
CCOC(=O)c1cn(C)cc1NC(=O)C(=O)C1CCCC1,Matteo Ferla,x0554_0A,"x0451_0A,x0416_0A,x0554_0A",Z4489457264,<rdkit.Chem.rdchem.Mol object at 0x175457740>,matteo_ferla_fragmen_clust_Z4489457264
Cc1nn(C)c(C)c1CNC(=O)[C@H](C)N,Matteo Ferla,x0554_0A,x0310_0A,Z2448163075,<rdkit.Chem.rdchem.Mol object at 0x1754577b0>,matteo_ferla_fragmen_clust_Z2448163075
CC(=O)Nc1cc(C)ccc1Cl,Matteo Ferla,x0554_0A,"x0554_0A,x0310_0A",Z276567178,<rdkit.Chem.rdchem.Mol object at 0x175457820>,matteo_ferla_fragmen_clust_Z276567178
Cc1onc(-c2ccccc2)c1C(N)=O,Matteo Ferla,x0554_0A,x0566_0A,Z68591156,<rdkit.Chem.rdchem.Mol object at 0x175457890>,matteo_ferla_fragmen_clust_Z68591156
CC(C)COCC(=O)Nc1cn(C)nc1C(N)=O,Matteo Ferla,x0554_0A,x0556_0A,Z4285305685,<rdkit.Chem.rdchem.Mol object at 0x175457900>,matteo_ferla_fragmen_clust_Z4285305685
CNC(=O)c1cc(C)c(C)c(C)c1,Matteo Ferla,x0554_0A,"x0451_0A,x0310_0A",PV_006969111141,<rdkit.Chem.rdchem.Mol object at 0x175457970>,matteo_ferla_fragmen_clust_PV_006969111141
Cc1cc(F)cc(C(N)=O)c1,Matteo Ferla,x0554_0A,"x0416_0A,x0556_0A",PV_002314132056,<rdkit.Chem.rdchem.Mol object at 0x1754579e0>,matteo_ferla_fragmen_clust_PV_002314132056
CCC(Nc1nn(C)c2ccccc12)C(N)=O,Matteo Ferla,x0554_0A,x0451_0A,Z2991797042,<rdkit.Chem.rdchem.Mol object at 0x175457a50>,matteo_ferla_fragmen_clust_Z2991797042
Cc1cc(NC(=O)C[C@@H](C)N)c2[nH]cnc2c1,Matteo Ferla,x0554_0A,x0554_0A,Z4107039666,<rdkit.Chem.rdchem.Mol object at 0x175457ac0>,matteo_ferla_fragmen_clust_Z4107039666
C[C@H](CN)NC(=O)c1ccccc1,Matteo Ferla,x0554_0A,x0566_0A,Z2440841519,<rdkit.Chem.rdchem.Mol object at 0x175457b30>,matteo_ferla_fragmen_clust_Z2440841519
CC(C)C(=O)OCCc1ccnn1C,Matteo Ferla,x0554_0A,x0556_0A,PV_002879968147,<rdkit.Chem.rdchem.Mol object at 0x175457ba0>,matteo_ferla_fragmen_clust_PV_002879968147
