smiles,submitter_name,ref_pdb,hit_names,ID,ROMol,name
NC(=O)c1ccccc1CCC(=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002547808230,<rdkit.Chem.rdchem.Mol object at 0x1754f5c10>,horton_fegrow_quin_elab_PV_002547808230
O=C(Cn1cc(C(F)(F)F)nn1)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_006716604958,<rdkit.Chem.rdchem.Mol object at 0x1754f5cf0>,horton_fegrow_quin_elab_PV_006716604958
O=C(Cc1c[nH]c2cccnc12)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_006848432662,<rdkit.Chem.rdchem.Mol object at 0x1754f5d60>,horton_fegrow_quin_elab_PV_006848432662
CS(=O)(=O)[C@]12C[C@](CC(=O)Nc3cccc4nc(Cl)ccc34)(C1)C2,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z5456331492,<rdkit.Chem.rdchem.Mol object at 0x1754f5dd0>,horton_fegrow_quin_elab_Z5456331492
O=C(Cc1nc2ncccn2n1)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002410235767,<rdkit.Chem.rdchem.Mol object at 0x1754f5e40>,horton_fegrow_quin_elab_PV_002410235767
C[C@@H](C(=O)Nc1cccc2nc(Cl)ccc12)n1nnc(-c2ccccc2)n1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002507138300,<rdkit.Chem.rdchem.Mol object at 0x1754f5f20>,horton_fegrow_quin_elab_PV_002507138300
C[C@@H](NC(=O)CCc1ccccc1)C(=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002553609966,<rdkit.Chem.rdchem.Mol object at 0x1754f5f90>,horton_fegrow_quin_elab_PV_002553609966
O=C(CC[C@H]1CCC(=O)N1)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z3207006508,<rdkit.Chem.rdchem.Mol object at 0x1754fa0b0>,horton_fegrow_quin_elab_Z3207006508
O=C(Cn1nnc2ccccc2c1=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002252288920,<rdkit.Chem.rdchem.Mol object at 0x1754fa190>,horton_fegrow_quin_elab_PV_002252288920
CC[C@H](C)C(=O)N1CSC[C@H]1C(=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002106354541,<rdkit.Chem.rdchem.Mol object at 0x1754fa200>,horton_fegrow_quin_elab_PV_002106354541
O=C(Cn1c(=O)[nH]c2ccccc21)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002086364830,<rdkit.Chem.rdchem.Mol object at 0x1754fa270>,horton_fegrow_quin_elab_PV_002086364830
CCn1cc(C(F)(F)C(=O)Nc2cccc3nc(Cl)ccc23)cn1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002399384522,<rdkit.Chem.rdchem.Mol object at 0x1754fa350>,horton_fegrow_quin_elab_PV_002399384522
CCn1ncc2c1C[C@H](C(=O)Nc1cccc3nc(Cl)ccc13)CC2,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_007153068148,<rdkit.Chem.rdchem.Mol object at 0x1754fa3c0>,horton_fegrow_quin_elab_PV_007153068148
O=C(Cn1cnc(-c2ccccc2)n1)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002163638219,<rdkit.Chem.rdchem.Mol object at 0x1754fa430>,horton_fegrow_quin_elab_PV_002163638219
O=C(CCC[C@H]1CCCC(=O)N1)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z4124596916,<rdkit.Chem.rdchem.Mol object at 0x1754fa4a0>,horton_fegrow_quin_elab_Z4124596916
CC1(C)C[C@]1(C(=O)Nc1cccc2nc(Cl)ccc12)c1nn[nH]n1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z4410143795,<rdkit.Chem.rdchem.Mol object at 0x1754fa510>,horton_fegrow_quin_elab_Z4410143795
